numero,codigo,nombre,grupo,descripcion
1700,"506116","JUZGADO CUARTO DE TRABAJO Y SEGURIDAD SOCIAL",C21_origen_tramite,"JUZGADO CUARTO DE TRABAJO Y SEGURIDAD SOCIAL"
1701,"506117","JUZGADO PUBLICO EN LO CIVIL Y COMERCIAL VIGESIMO TERCERO",C21_origen_tramite,"JUZGADO PUBLICO EN LO CIVIL Y COMERCIAL VIGESIMO TERCERO"
1702,"507000","TRIBUNAL SUPREMO DE JUSTICIA",C21_origen_tramite,"TRIBUNAL SUPREMO DE JUSTICIA"
1703,"507001","TRIBUNAL PRIMERO DE SENTENCIA",C21_origen_tramite,"TRIBUNAL PRIMERO DE SENTENCIA"
1704,"507002","TRIBUNAL SEGUNDO DE SENTENCIA",C21_origen_tramite,"TRIBUNAL SEGUNDO DE SENTENCIA"
1705,"507003","TRIBUNAL TERCERO DE SENTENCIA",C21_origen_tramite,"TRIBUNAL TERCERO DE SENTENCIA"
1706,"507004","TRIBUNAL CUARTO DE SENTENCIA",C21_origen_tramite,"TRIBUNAL CUARTO DE SENTENCIA"
1707,"507005","TRIBUNAL QUINTO DE SENTENCIA",C21_origen_tramite,"TRIBUNAL QUINTO DE SENTENCIA"
1708,"507006","TRIBUNAL SEXTO DE SENTENCIA",C21_origen_tramite,"TRIBUNAL SEXTO DE SENTENCIA"
1709,"507007","TRIBUNAL SEPTIMO DE SENTENCIA",C21_origen_tramite,"TRIBUNAL SEPTIMO DE SENTENCIA"
1710,"507008","TRIBUNAL OCTAVO DE SENTENCIA",C21_origen_tramite,"TRIBUNAL OCTAVO DE SENTENCIA"
1711,"507009","JUZGADO PRIMERO DE SENTENCIA Y EJECUCION PENAL",C21_origen_tramite,"JUZGADO PRIMERO DE SENTENCIA Y EJECUCION PENAL"
1712,"507010","JUZGADO SEGUNDO DE SENTENCIA Y EJECUCION PENAL",C21_origen_tramite,"JUZGADO SEGUNDO DE SENTENCIA Y EJECUCION PENAL"
1713,"507011","JUZGADO TERCERO DE SENTENCIA Y EJECUCION PENAL",C21_origen_tramite,"JUZGADO TERCERO DE SENTENCIA Y EJECUCION PENAL"
1714,"507012","JUZGADO CUARTO DE SENTENCIA Y EJECUCION PENAL",C21_origen_tramite,"JUZGADO CUARTO DE SENTENCIA Y EJECUCION PENAL"
1715,"507013","JUZGADO PRIMERO CAUTELAR",C21_origen_tramite,"JUZGADO PRIMERO CAUTELAR"
1716,"507014","JUZGADO SEGUNDO CAUTELAR",C21_origen_tramite,"JUZGADO SEGUNDO CAUTELAR"
1717,"507015","JUZGADO TERCERO CAUTELAR",C21_origen_tramite,"JUZGADO TERCERO CAUTELAR"
1718,"507016","JUZGADO CUARTO CAUTELAR",C21_origen_tramite,"JUZGADO CUARTO CAUTELAR"
1719,"507017","JUZGADO QUINTO CAUTELAR",C21_origen_tramite,"JUZGADO QUINTO CAUTELAR"
1720,"507018","JUZGADO SEXTO CAUTELAR",C21_origen_tramite,"JUZGADO SEXTO CAUTELAR"
1721,"507019","JUZGADO SEPTIMO CAUTELAR",C21_origen_tramite,"JUZGADO SEPTIMO CAUTELAR"
1722,"507020","JUZGADO OCTAVO CAUTELAR",C21_origen_tramite,"JUZGADO OCTAVO CAUTELAR"
1723,"507021","JUZGADO PRIMERO DE INSTRUCCION LIQUIDADOR",C21_origen_tramite,"JUZGADO PRIMERO DE INSTRUCCION LIQUIDADOR"
1724,"507022","JUZGADO SEGUNDO DE INSTRUCCION LIQUIDADOR",C21_origen_tramite,"JUZGADO SEGUNDO DE INSTRUCCION LIQUIDADOR"
1725,"507023","JUZGADO TERCERO DE INSTRUCCION LIQUIDADOR",C21_origen_tramite,"JUZGADO TERCERO DE INSTRUCCION LIQUIDADOR"
1726,"507024","JUZGADO CUARTO DE INSTRUCCION LIQUIDADOR",C21_origen_tramite,"JUZGADO CUARTO DE INSTRUCCION LIQUIDADOR"
1727,"507025","JUZGADO QUINTO DE INSTRUCCION LIQUIDADOR",C21_origen_tramite,"JUZGADO QUINTO DE INSTRUCCION LIQUIDADOR"
1728,"507026","JUZGADO SEXTO DE INSTRUCCION LIQUIDADOR",C21_origen_tramite,"JUZGADO SEXTO DE INSTRUCCION LIQUIDADOR"
1729,"507027","JUZGADO SEPTIMO DE INSTRUCCION LIQUIDADOR",C21_origen_tramite,"JUZGADO SEPTIMO DE INSTRUCCION LIQUIDADOR"
1730,"507028","JUZGADO OCTAVO DE INSTRUCCION LIQUIDADOR",C21_origen_tramite,"JUZGADO OCTAVO DE INSTRUCCION LIQUIDADOR"
1731,"507029","JUZGADO NOVENO DE INSTRUCCION LIQUIDADOR",C21_origen_tramite,"JUZGADO NOVENO DE INSTRUCCION LIQUIDADOR"
1732,"508001","JUZGADO MIXTO DE INSTRUCCION",C21_origen_tramite,"JUZGADO MIXTO DE INSTRUCCION"
1733,"508010","JUZGADO DE MINIMA CUANTIA 10",C21_origen_tramite,"JUZGADO DE MINIMA CUANTIA 10"
1734,"508101","JUZGADO DE PARTIDO MIXTO Y DE SENTENCIA",C21_origen_tramite,"JUZGADO DE PARTIDO MIXTO Y DE SENTENCIA"
1735,"509001","JUZGADO PRIMERO DE INSTRUCCION EN LO CIVIL",C21_origen_tramite,"JUZGADO PRIMERO DE INSTRUCCION EN LO CIVIL"
1736,"509002","JUZGADO SEGUNDO DE INSTRUCCION EN LO CIVIL",C21_origen_tramite,"JUZGADO SEGUNDO DE INSTRUCCION EN LO CIVIL"
1737,"509003","JUZGADO TERCERO DE INSTRUCCION EN LO CIVIL",C21_origen_tramite,"JUZGADO TERCERO DE INSTRUCCION EN LO CIVIL"
1738,"509004","JUZGADO CUARTO DE INSTRUCCION EN LO CIVIL",C21_origen_tramite,"JUZGADO CUARTO DE INSTRUCCION EN LO CIVIL"
1739,"509005","JUZGADO QUINTO DE INSTRUCCION EN LO CIVIL",C21_origen_tramite,"JUZGADO QUINTO DE INSTRUCCION EN LO CIVIL"
1740,"509006","JUZGADO SEXTO DE INSTRUCCION EN LO CIVIL",C21_origen_tramite,"JUZGADO SEXTO DE INSTRUCCION EN LO CIVIL"
1741,"509007","JUZGADO SEPTIMO DE INSTRUCCION EN LO CIVIL",C21_origen_tramite,"JUZGADO SEPTIMO DE INSTRUCCION EN LO CIVIL"
1742,"509008","JUZGADO OCTAVO DE INSTRUCCION EN LO CIVIL",C21_origen_tramite,"JUZGADO OCTAVO DE INSTRUCCION EN LO CIVIL"
1743,"509009","JUZGADO NOVENO DE INSTRUCCION EN LO CIVIL",C21_origen_tramite,"JUZGADO NOVENO DE INSTRUCCION EN LO CIVIL"
1744,"509010","JUZGADO DECIMO DE INSTRUCCION EN LO CIVIL",C21_origen_tramite,"JUZGADO DECIMO DE INSTRUCCION EN LO CIVIL"
1745,"509011","JUZGADO DECIMOPRIMERO DE INSTRUCCION EN LO CIVIL",C21_origen_tramite,"JUZGADO DECIMOPRIMERO DE INSTRUCCION EN LO CIVIL"
1746,"509012","JUZGADO DECIMOTERCERO DE INSTRUCCION CIVIL COMERCIAL",C21_origen_tramite,"JUZGADO DECIMOTERCERO DE INSTRUCCION CIVIL COMERCIAL"
1747,"509013","JUZGADO DECIMO SEGUNDO DE INSTRUCCION CIVIL COMERCIAL",C21_origen_tramite,"JUZGADO DECIMO SEGUNDO DE INSTRUCCION CIVIL COMERCIAL"
1748,"509014","JUZGADO DECIMO CUARTO DE INSTRUCCION EN LO CIVIL",C21_origen_tramite,"JUZGADO DECIMO CUARTO DE INSTRUCCION EN LO CIVIL"
1749,"509015","JUZGADO DECIMO QUINTO DE INSTRUCCION CIVIL COMERCIAL",C21_origen_tramite,"JUZGADO DECIMO QUINTO DE INSTRUCCION CIVIL COMERCIAL"
1750,"510001","JUZGADO PRIMERO DE PARTIDO DE SUBSTANCIAS CONTROLADAS",C21_origen_tramite,"JUZGADO PRIMERO DE PARTIDO DE SUBSTANCIAS CONTROLADAS"
1751,"510002","JUZGADO SEGUNDO DE PARTIDO DE SUBSTANCIAS CONTROLADAS",C21_origen_tramite,"JUZGADO SEGUNDO DE PARTIDO DE SUBSTANCIAS CONTROLADAS"
1752,"511001","TRIBUNAL DE SENTENCIA ADUANERO",C21_origen_tramite,"TRIBUNAL DE SENTENCIA ADUANERO"
1753,"515000","JUZGADO DE PARTIDO DE PROVINCIA",C21_origen_tramite,"JUZGADO DE PARTIDO DE PROVINCIA"
1754,"515001","JUZGADO DE INSTRUCCION DE PROVINCIA",C21_origen_tramite,"JUZGADO DE INSTRUCCION DE PROVINCIA"
1755,"515050","JUZGADO DE PARTIDO MIXTO LIQUIDADOR PRIMERO",C21_origen_tramite,"JUZGADO DE PARTIDO MIXTO LIQUIDADOR PRIMERO"
1756,"516101","JUZGADO PRIMERO DE PARTIDO DEL TRABAJO Y SEGURIDAD SOCIAL",C21_origen_tramite,"JUZGADO PRIMERO DE PARTIDO DEL TRABAJO Y SEGURIDAD SOCIAL"
1757,"519000","JUZGADO DE INSTRUCCION DE FAMILIA",C21_origen_tramite,"JUZGADO DE INSTRUCCION DE FAMILIA"
1758,"519001","JUZGADO PRIMERO DE PARTIDO FAMILIA",C21_origen_tramite,"JUZGADO PRIMERO DE PARTIDO FAMILIA"
1759,"519002","JUZGADO SEGUNDO DE PARTIDO FAMILIA",C21_origen_tramite,"JUZGADO SEGUNDO DE PARTIDO FAMILIA"
1760,"519003","JUZGADO TERCERO DE PARTIDO FAMILIA",C21_origen_tramite,"JUZGADO TERCERO DE PARTIDO FAMILIA"
1761,"519004","JUZGADO CUARTO DE PARTIDO FAMILIA",C21_origen_tramite,"JUZGADO CUARTO DE PARTIDO FAMILIA"
1762,"519005","JUZGADO QUINTO DE PARTIDO FAMILIA",C21_origen_tramite,"JUZGADO QUINTO DE PARTIDO FAMILIA"
1763,"519006","JUZGADO SEXTO DE PARTIDO FAMILIA",C21_origen_tramite,"JUZGADO SEXTO DE PARTIDO FAMILIA"
1764,"519007","JUZGADO SEPTIMO DE PARTIDO FAMILIA",C21_origen_tramite,"JUZGADO SEPTIMO DE PARTIDO FAMILIA"
1765,"519008","JUZGADO OCTAVO DE PARTIDO FAMILIA",C21_origen_tramite,"JUZGADO OCTAVO DE PARTIDO FAMILIA"
1766,"520001","JUZGADO PRIMERO DE INSTRUCCION FAMILIA",C21_origen_tramite,"JUZGADO PRIMERO DE INSTRUCCION FAMILIA"
1767,"520002","JUZGADO SEGUNDO DE INSTRUCCION FAMILIA",C21_origen_tramite,"JUZGADO SEGUNDO DE INSTRUCCION FAMILIA"
1768,"520003","JUZGADO TERCERO DE INSTRUCCION FAMILIA",C21_origen_tramite,"JUZGADO TERCERO DE INSTRUCCION FAMILIA"
1769,"520004","JUZGADO CUARTO DE INSTRUCCION DE FAMILIA",C21_origen_tramite,"JUZGADO CUARTO DE INSTRUCCION DE FAMILIA"
1770,"520100","JUZGADO SEXTO DE INSTRUCCION EN LO PENAL",C21_origen_tramite,"JUZGADO SEXTO DE INSTRUCCION EN LO PENAL"
1771,"520101","JUZGADO QUINTO DE INSTRUCCION EN LO PENAL",C21_origen_tramite,"JUZGADO QUINTO DE INSTRUCCION EN LO PENAL"
1772,"520102","JUZGADO PRIMERO DE INSTRUCCION EN LO PENAL",C21_origen_tramite,"JUZGADO PRIMERO DE INSTRUCCION EN LO PENAL"
1773,"520103","JUZGADO TERCERO DE INSTRUCCION EN LO PENAL",C21_origen_tramite,"JUZGADO TERCERO DE INSTRUCCION EN LO PENAL"
1774,"520104","JUZGADO CUARTO DE INSTRUCCION EN LO PENAL",C21_origen_tramite,"JUZGADO CUARTO DE INSTRUCCION EN LO PENAL"
1775,"520109","JUZGADO NOVENO DE INSTRUCCION EN LO PENAL",C21_origen_tramite,"JUZGADO NOVENO DE INSTRUCCION EN LO PENAL"
1776,"520110","JUZGADO SEPTIMO DE SENTENCIA Y PARTIDO PENAL LIQUIDADOR",C21_origen_tramite,"JUZGADO SEPTIMO DE SENTENCIA Y PARTIDO PENAL LIQUIDADOR"
1777,"520111","JUZGADO SEXTO DE SENTENCIA EN LO PENAL",C21_origen_tramite,"JUZGADO SEXTO DE SENTENCIA EN LO PENAL"
1778,"521000","JUZGADO SEXTO DE PARTIDO EN LO PENAL",C21_origen_tramite,"JUZGADO SEXTO DE PARTIDO EN LO PENAL"
1779,"521001","JUZGADO DE INSTRUCCION MIXTO LIQUIDADOR PRIMERO",C21_origen_tramite,"JUZGADO DE INSTRUCCION MIXTO LIQUIDADOR PRIMERO"
1780,"521002","REGISTRO DE DERECHOS REALES",C21_origen_tramite,"REGISTRO DE DERECHOS REALES"
1781,"521003","JUZGADO DE INSTRUCCION MIXTO CAUTELAR Y LIQUIDADOR Nro 1",C21_origen_tramite,"JUZGADO DE INSTRUCCION MIXTO CAUTELAR Y LIQUIDADOR Nro 1"
1782,"521004","JUZGADO DE INSTRUCCION SEGUNDO MIXTO Y CAUTELAR",C21_origen_tramite,"JUZGADO DE INSTRUCCION SEGUNDO MIXTO Y CAUTELAR"
1783,"521005","JUZGADO DE PARTIDO MIXTO ORDINARIO Y DE SENTENCIA EN LO PENAL",C21_origen_tramite,"JUZGADO DE PARTIDO MIXTO ORDINARIO Y DE SENTENCIA EN LO PENAL"
1784,"521100","JUZGADO PRIMERO DE PARTIDO EN LO PENAL",C21_origen_tramite,"JUZGADO PRIMERO DE PARTIDO EN LO PENAL"
1785,"521200","JUZGADO PRIMERO EN LO PENAL LIQUIDADOR",C21_origen_tramite,"JUZGADO PRIMERO EN LO PENAL LIQUIDADOR"
1786,"530002","JUZGADO PUBLICO SEGUNDO EN LO CIVIL Y COMERCIAL DE LA CAPITAL",C21_origen_tramite,"JUZGADO PUBLICO SEGUNDO EN LO CIVIL Y COMERCIAL DE LA CAPITAL"
1787,"530003","JUZGADO TERCERO DE PARTIDO Y DE SENTENCIA",C21_origen_tramite,"JUZGADO TERCERO DE PARTIDO Y DE SENTENCIA"
1788,"530004","AUTORIDAD DE FISCALIZACION Y CONTROL SOCIAL DE EMPRESAS",C21_origen_tramite,"AUTORIDAD DE FISCALIZACION Y CONTROL SOCIAL DE EMPRESAS"
1789,"530005","AUTORIDAD DE SUPERVISION DEL SISTEMA FINANCIERO",C21_origen_tramite,"AUTORIDAD DE SUPERVISION DEL SISTEMA FINANCIERO"
1790,"530006","AUTORIDAD DE FISCALIZACION Y CONTROL SOCIAL DE ELECTRICIDAD",C21_origen_tramite,"AUTORIDAD DE FISCALIZACION Y CONTROL SOCIAL DE ELECTRICIDAD"
1791,"530007","JUZGADO MIXTO Y CAUTELAR PRIMERO DE INSTRUCCION",C21_origen_tramite,"JUZGADO MIXTO Y CAUTELAR PRIMERO DE INSTRUCCION"
1792,"530008","AUTORIDAD DE FISCALIZACION Y CONTROL DE PENSIONES Y SEGUROS",C21_origen_tramite,"AUTORIDAD DE FISCALIZACION Y CONTROL DE PENSIONES Y SEGUROS"
1793,"530009","AUTORIDAD DE REGUL.Y FISCALIZ. DE TELECOMUNICACION Y TRANSPORTE",C21_origen_tramite,"AUTORIDAD DE REGUL.Y FISCALIZ. DE TELECOMUNICACION Y TRANSPORTE"
1794,"530010","ASAMBLEA DE TENEDORES DE BONOS",C21_origen_tramite,"ASAMBLEA DE TENEDORES DE BONOS"
1795,"530011","AUTORIDAD DE FISCALIZACION Y CONTROL SOCIAL DE AGUA POTABLE Y SANEAMIENTO BASICO",C21_origen_tramite,"AUTORIDAD DE FISCALIZACION Y CONTROL SOCIAL DE AGUA POTABLE Y SANEAMIENTO BASICO"
1796,"530012","JUZGADO SEXTO DE INSTRUCCION EN MATERIA CIVIL COMERCIAL",C21_origen_tramite,"JUZGADO SEXTO DE INSTRUCCION EN MATERIA CIVIL COMERCIAL"
1797,"530013","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 12",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 12"
1798,"530014","JUZGADO PUBLICO DE FAMILIA 3ro DEL DISTRITO JUDICIAL DE LA PAZ",C21_origen_tramite,"JUZGADO PUBLICO DE FAMILIA 3ro DEL DISTRITO JUDICIAL DE LA PAZ"
1799,"530015","JUZGADO PUBLICO CIVIL Y COMERCIAL 10mo",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL 10mo"
1800,"530016","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 14",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 14"
1801,"530018","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 18",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 18"
1802,"530019","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 21",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 21"
1803,"530020","JUZGADO PUBLICO DE FAMILIA 14AVO DE LA CAPITAL",C21_origen_tramite,"JUZGADO PUBLICO DE FAMILIA 14AVO DE LA CAPITAL"
1804,"530021","SALA CIVIL,COMERCIAL FAMILIA,NIÑEZ Y ADOLESCENCIA Y VIOLENCIA INT",C21_origen_tramite,"SALA CIVIL,COMERCIAL FAMILIA,NIÑEZ Y ADOLESCENCIA Y VIOLENCIA INT"
1805,"530022","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 7",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 7"
1806,"530023","JUZGADO PUBLICO CIVIL Y COMERCIAL VIGESIMO CUARTO",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL VIGESIMO CUARTO"
1807,"530024","SALA SOCIAL,SS,ADMINISTRATIVA,CONTENCIOSA Y DE TARIA",C21_origen_tramite,"SALA SOCIAL,SS,ADMINISTRATIVA,CONTENCIOSA Y DE TARIA"
1808,"530025","JUZGADO PUBLICO DE FAMILIA 9NO. DE LA CAPITAL.",C21_origen_tramite,"JUZGADO PUBLICO DE FAMILIA 9NO. DE LA CAPITAL."
1809,"530026","JUZGADO PUBLICO QUINTO EN LO CIVIL Y COMERCIAL DE LA CAPITAL-TRJ",C21_origen_tramite,"JUZGADO PUBLICO QUINTO EN LO CIVIL Y COMERCIAL DE LA CAPITAL-TRJ"
1810,"530027","JUZGADO PUBLICO DE FAMILIA SEXTO",C21_origen_tramite,"JUZGADO PUBLICO DE FAMILIA SEXTO"
1811,"530028","JUZGADO PUBLICO DE FAMILIA 1ro DE LA CAPITAL",C21_origen_tramite,"JUZGADO PUBLICO DE FAMILIA 1ro DE LA CAPITAL"
1812,"530029","JUZGADO PUBLICO CIVIL Y COMERCIAL TERCERO DE LA CAPITAL-TARIJA",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL TERCERO DE LA CAPITAL-TARIJA"
1813,"530030","JUZGADO PUBLICO DE FAMILIA Nro 13",C21_origen_tramite,"JUZGADO PUBLICO DE FAMILIA Nro 13"
1814,"530031","JUZGADO PUBLICO CIVIL Y COMERCIAL PRIMERO",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL PRIMERO"
1815,"530032","JUZGADO PUBLICO 15vo DE FAMILIA DE LA CAPITAL",C21_origen_tramite,"JUZGADO PUBLICO 15vo DE FAMILIA DE LA CAPITAL"
1816,"530033","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 9",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 9"
1817,"530034","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 17",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 17"
1818,"530035","JUZGADO PUBLICO CIVIL Y COMERCIAL QUINTO DE LA CAPITAL -TARIJA",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL QUINTO DE LA CAPITAL -TARIJA"
1819,"530036","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 13",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 13"
1820,"530037","JUZGADO PUBLICO CIVIL Y COMERCIAL TERCERO",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL TERCERO"
1821,"530038","JUZGADO PUBLICO CIVIL Y COMERCIAL 28",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL 28"
1822,"530039","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 16",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 16"
1823,"530040","JUZGADO PUBLICO CIVIL Y COMERCIAL VIGESIMO SEPTIMO",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL VIGESIMO SEPTIMO"
1824,"530041","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 19",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 19"
1825,"530042","JUZGADO PUBLICO CIVIL Y COMERCIAL 20",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL 20"
1826,"530043","JUZGADO PUBLICO NIÑEZ Y ADOLESCENCIA 2do DE LA CAPITAL SANTA CRUZ",C21_origen_tramite,"JUZGADO PUBLICO NIÑEZ Y ADOLESCENCIA 2do DE LA CAPITAL SANTA CRUZ"
1827,"530044","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 2",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 2"
1828,"530045","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 3",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 3"
1829,"530046","JUZGADO PUBLICO DE FAMILIA NRO. 16",C21_origen_tramite,"JUZGADO PUBLICO DE FAMILIA NRO. 16"
1830,"530047","JUZGADO PUBLICO DE FAMILIA Nro 7",C21_origen_tramite,"JUZGADO PUBLICO DE FAMILIA Nro 7"
1831,"530048","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 25",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 25"
1832,"530049","JUZGADO PENAL DE S.S.C.C. LIQUIDADOR Y DE SENTENCIA Nro 5",C21_origen_tramite,"JUZGADO PENAL DE S.S.C.C. LIQUIDADOR Y DE SENTENCIA Nro 5"
1833,"530050","JUZGADO PUBLICO DE FAMILIA Nro 2",C21_origen_tramite,"JUZGADO PUBLICO DE FAMILIA Nro 2"
1834,"530051","JUZGADO PUBLICO CIVIL Y COMERCIAL 8",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL 8"
1835,"530052","JUZGADO PUBLICO DE FAMILIA Nro 4",C21_origen_tramite,"JUZGADO PUBLICO DE FAMILIA Nro 4"
1836,"530053","JUZGADO PUBLICO DE FAMILIA Nro 11",C21_origen_tramite,"JUZGADO PUBLICO DE FAMILIA Nro 11"
1837,"530054","JUZGADO PUBLICO DE FAMILIA Nro 12",C21_origen_tramite,"JUZGADO PUBLICO DE FAMILIA Nro 12"
1838,"530055","JUZGADO DE PARTIDO DEL TRABAJO Y SEGURIDAD SOCIAL Nro 3",C21_origen_tramite,"JUZGADO DE PARTIDO DEL TRABAJO Y SEGURIDAD SOCIAL Nro 3"
1839,"530056","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 6",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 6"
1840,"530057","JUZGADO PUBLICO CIVIL Y COMERCIAL 5TO",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL 5TO"
1841,"530058","JUZGADO DECIMO SEGUNDO PUBLICO EN LO CIVIL Y COMERCIAL",C21_origen_tramite,"JUZGADO DECIMO SEGUNDO PUBLICO EN LO CIVIL Y COMERCIAL"
1842,"530059","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 1",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 1"
1843,"530060","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 4",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 4"
1844,"530061","JUZGADO DE SENTENCIA PENAL SEPTIMO DE LA CAPITAL",C21_origen_tramite,"JUZGADO DE SENTENCIA PENAL SEPTIMO DE LA CAPITAL"
1845,"530062","JUZGADO PUBLICO DE FAMILIA 10",C21_origen_tramite,"JUZGADO PUBLICO DE FAMILIA 10"
1846,"530063","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 15",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 15"
1847,"530064","JUZGADO PUBLICO MIXTO CIVIL Y COMERCIAL, DE FAMILIA E INSTRUCCION",C21_origen_tramite,"JUZGADO PUBLICO MIXTO CIVIL Y COMERCIAL, DE FAMILIA E INSTRUCCION"
1848,"530065","JUZGADO PUBLICO Nro 8 CIVIL COMERCIAL DE LA CAPITAL",C21_origen_tramite,"JUZGADO PUBLICO Nro 8 CIVIL COMERCIAL DE LA CAPITAL"
1849,"530066","JUZGADO PUBLICO MIXTO DE FAMILIA,NIÑEZ Y ADOLESCENCIA Nro 2 SACABA",C21_origen_tramite,"JUZGADO PUBLICO MIXTO DE FAMILIA,NIÑEZ Y ADOLESCENCIA Nro 2 SACABA"
1850,"530067","JUZGADO DE PARTIDO DE TRABAJO,SEGURIDAD SOCIAL SEGUNDO DE CAPITAL",C21_origen_tramite,"JUZGADO DE PARTIDO DE TRABAJO,SEGURIDAD SOCIAL SEGUNDO DE CAPITAL"
1851,"530068","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 10 DE LA CAPITAL",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 10 DE LA CAPITAL"
1852,"530069","JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 27",C21_origen_tramite,"JUZGADO PUBLICO CIVIL Y COMERCIAL Nro 27"
1853,"530070","JUZGADO DE PARTIDO DEL TRABAJO Y SEGURIDAD SOCIAL Nro 10",C21_origen_tramite,"JUZGADO DE PARTIDO DEL TRABAJO Y SEGURIDAD SOCIAL Nro 10"
1854,"037","CERTIFICADO DE NO MATRICULADO",C22_tipo_certificado,"CERTIFICADO DE NO MATRICULADO"
1855,"054","CERTIFICADO DE NO INSCRIPCION",C22_tipo_certificado,"CERTIFICADO DE NO INSCRIPCION"
1856,"055","CERTIFICADOS ESPECIFICOS",C22_tipo_certificado,"CERTIFICADOS ESPECIFICOS"
1857,"056","CERTIFICADO DE TRADICION COMERCIAL",C22_tipo_certificado,"CERTIFICADO DE TRADICION COMERCIAL"
1858,"071","CERTIFICADO DE MATRICULA DE COMERCIO",C22_tipo_certificado,"CERTIFICADO DE MATRICULA DE COMERCIO"
1859,"072","CERTIFICADO DE INSCRIPCION",C22_tipo_certificado,"CERTIFICADO DE INSCRIPCION"
1860,"073","CERTIFICADO DE REGISTRO DE DOCUMENTO",C22_tipo_certificado,"CERTIFICADO DE REGISTRO DE DOCUMENTO"
1861,N,"NO REVOCADO",C30_estado_revocatoria,"NO REVOCADO"
1862,P,PARCIAL,C30_estado_revocatoria,PARCIAL
1863,R,REVOCADOR,C30_estado_revocatoria,REVOCADOR
1864,T,TOTAL,C30_estado_revocatoria,TOTAL
1865,"0001","CERTIFICADO DE CONSULTA DE NOMBRE",C31_codigo_certificado,"CERTIFICADO DE CONSULTA DE NOMBRE"
1866,"0002","MATRICULA DE COMERCIO",C31_codigo_certificado,"MATRICULA DE COMERCIO"
1867,"0003","MATRICULA DE COMERCIO",C31_codigo_certificado,"MATRICULA DE COMERCIO"
1868,"0004","MATRICULA DE COMERCIO",C31_codigo_certificado,"MATRICULA DE COMERCIO"
1869,"0005","CERTIFICADO DE TESTIMONIO DE CONSTITUCION DE SOCIEDAD COMERCIAL",C31_codigo_certificado,"CERTIFICADO DE TESTIMONIO DE CONSTITUCION DE SOCIEDAD COMERCIAL"
